0, 0, Header, 1, 7, 1024
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 1, "major"
1, 0, Tempo, 625000
1, 69633, End_track
2, 0, Start_track
2, 0, Title_t, "Instrument 1"
2, 3072, Note_on_c, 0, 74, 96
2, 4096, Note_off_c, 0, 74, 0
2, 4096, Note_on_c, 0, 71, 96
2, 5120, Note_off_c, 0, 71, 0
2, 5120, Note_on_c, 0, 69, 96
2, 5632, Note_off_c, 0, 69, 0
2, 5632, Note_on_c, 0, 67, 96
2, 6144, Note_off_c, 0, 67, 0
2, 6144, Note_on_c, 0, 74, 96
2, 7168, Note_off_c, 0, 74, 0
2, 7168, Note_on_c, 0, 74, 96
2, 7680, Note_off_c, 0, 74, 0
2, 7680, Note_on_c, 0, 76, 96
2, 7936, Note_off_c, 0, 76, 0
2, 7936, Note_on_c, 0, 77, 96
2, 8192, Note_off_c, 0, 77, 0
2, 8192, Note_on_c, 0, 76, 96
2, 11264, Note_off_c, 0, 76, 0
2, 11264, Note_on_c, 0, 76, 96
2, 12288, Note_off_c, 0, 76, 0
2, 12288, Note_on_c, 0, 69, 96
2, 13312, Note_off_c, 0, 69, 0
2, 13312, Note_on_c, 0, 69, 96
2, 14336, Note_off_c, 0, 69, 0
2, 14336, Note_on_c, 0, 74, 96
2, 15360, Note_off_c, 0, 74, 0
2, 15360, Note_on_c, 0, 72, 96
2, 16384, Note_off_c, 0, 72, 0
2, 16384, Note_on_c, 0, 71, 96
2, 17408, Note_off_c, 0, 71, 0
2, 17408, Note_on_c, 0, 69, 96
2, 18432, Note_off_c, 0, 69, 0
2, 18432, Note_on_c, 0, 67, 96
2, 19456, Note_off_c, 0, 67, 0
2, 19456, Note_on_c, 0, 74, 96
2, 20480, Note_off_c, 0, 74, 0
2, 20480, Note_on_c, 0, 76, 96
2, 21504, Note_off_c, 0, 76, 0
2, 21504, Note_on_c, 0, 76, 96
2, 22528, Note_off_c, 0, 76, 0
2, 22528, Note_on_c, 0, 74, 96
2, 23552, Note_off_c, 0, 74, 0
2, 23552, Note_on_c, 0, 72, 96
2, 23808, Note_off_c, 0, 72, 0
2, 23808, Note_on_c, 0, 71, 96
2, 24064, Note_off_c, 0, 71, 0
2, 24064, Note_on_c, 0, 72, 96
2, 24576, Note_off_c, 0, 72, 0
2, 24576, Note_on_c, 0, 71, 96
2, 27648, Note_off_c, 0, 71, 0
2, 27648, Note_on_c, 0, 69, 96
2, 28672, Note_off_c, 0, 69, 0
2, 28672, Note_on_c, 0, 71, 96
2, 29696, Note_off_c, 0, 71, 0
2, 29696, Note_on_c, 0, 73, 96
2, 30720, Note_off_c, 0, 73, 0
2, 30720, Note_on_c, 0, 74, 96
2, 31744, Note_off_c, 0, 74, 0
2, 31744, Note_on_c, 0, 76, 96
2, 32256, Note_off_c, 0, 76, 0
2, 32256, Note_on_c, 0, 78, 96
2, 32512, Note_off_c, 0, 78, 0
2, 32512, Note_on_c, 0, 79, 96
2, 32768, Note_off_c, 0, 79, 0
2, 32768, Note_on_c, 0, 78, 96
2, 33792, Note_off_c, 0, 78, 0
2, 33792, Note_on_c, 0, 76, 96
2, 34304, Note_off_c, 0, 76, 0
2, 34304, Note_on_c, 0, 74, 96
2, 34816, Note_off_c, 0, 74, 0
2, 34816, Note_on_c, 0, 74, 96
2, 35840, Note_off_c, 0, 74, 0
2, 35840, Note_on_c, 0, 74, 96
2, 36864, Note_off_c, 0, 74, 0
2, 36864, Note_on_c, 0, 74, 96
2, 37888, Note_off_c, 0, 74, 0
2, 37888, Note_on_c, 0, 74, 96
2, 38912, Note_off_c, 0, 74, 0
2, 38912, Note_on_c, 0, 79, 96
2, 39936, Note_off_c, 0, 79, 0
2, 39936, Note_on_c, 0, 77, 96
2, 40448, Note_off_c, 0, 77, 0
2, 40448, Note_on_c, 0, 76, 96
2, 40960, Note_off_c, 0, 76, 0
2, 40960, Note_on_c, 0, 76, 96
2, 44032, Note_off_c, 0, 76, 0
2, 44032, Note_on_c, 0, 76, 96
2, 45056, Note_off_c, 0, 76, 0
2, 45056, Note_on_c, 0, 76, 96
2, 46080, Note_off_c, 0, 76, 0
2, 46080, Note_on_c, 0, 76, 96
2, 47104, Note_off_c, 0, 76, 0
2, 47104, Note_on_c, 0, 78, 96
2, 47616, Note_off_c, 0, 78, 0
2, 47616, Note_on_c, 0, 79, 96
2, 47872, Note_off_c, 0, 79, 0
2, 47872, Note_on_c, 0, 81, 96
2, 48128, Note_off_c, 0, 81, 0
2, 48128, Note_on_c, 0, 79, 96
2, 48640, Note_off_c, 0, 79, 0
2, 48640, Note_on_c, 0, 78, 96
2, 49152, Note_off_c, 0, 78, 0
2, 49152, Note_on_c, 0, 78, 96
2, 52224, Note_off_c, 0, 78, 0
2, 52224, Note_on_c, 0, 74, 96
2, 53248, Note_off_c, 0, 74, 0
2, 53248, Note_on_c, 0, 76, 96
2, 54272, Note_off_c, 0, 76, 0
2, 54272, Note_on_c, 0, 74, 96
2, 55296, Note_off_c, 0, 74, 0
2, 55296, Note_on_c, 0, 76, 96
2, 56320, Note_off_c, 0, 76, 0
2, 56320, Note_on_c, 0, 78, 96
2, 57344, Note_off_c, 0, 78, 0
2, 57344, Note_on_c, 0, 79, 96
2, 60416, Note_off_c, 0, 79, 0
2, 60416, Note_on_c, 0, 74, 96
2, 61440, Note_off_c, 0, 74, 0
2, 61440, Note_on_c, 0, 74, 96
2, 62464, Note_off_c, 0, 74, 0
2, 62464, Note_on_c, 0, 72, 96
2, 62976, Note_off_c, 0, 72, 0
2, 62976, Note_on_c, 0, 71, 96
2, 63488, Note_off_c, 0, 71, 0
2, 63488, Note_on_c, 0, 69, 96
2, 65024, Note_off_c, 0, 69, 0
2, 65024, Note_on_c, 0, 67, 96
2, 65536, Note_off_c, 0, 67, 0
2, 65536, Note_on_c, 0, 67, 96
2, 69632, Note_off_c, 0, 67, 0
2, 69633, End_track
3, 0, Start_track
3, 0, Title_t, "Instrument 2"
3, 3072, Note_on_c, 1, 69, 96
3, 4096, Note_off_c, 1, 69, 0
3, 4096, Note_on_c, 1, 67, 96
3, 5120, Note_off_c, 1, 67, 0
3, 5120, Note_on_c, 1, 72, 96
3, 6144, Note_off_c, 1, 72, 0
3, 6144, Note_on_c, 1, 71, 96
3, 7168, Note_off_c, 1, 71, 0
3, 7168, Note_on_c, 1, 71, 96
3, 8192, Note_off_c, 1, 71, 0
3, 8192, Note_on_c, 1, 67, 96
3, 11264, Note_off_c, 1, 67, 0
3, 11264, Note_on_c, 1, 64, 96
3, 12288, Note_off_c, 1, 64, 0
3, 12288, Note_on_c, 1, 66, 96
3, 13312, Note_off_c, 1, 66, 0
3, 13312, Note_on_c, 1, 66, 96
3, 14336, Note_off_c, 1, 66, 0
3, 14336, Note_on_c, 1, 67, 96
3, 15360, Note_off_c, 1, 67, 0
3, 15360, Note_on_c, 1, 62, 96
3, 16384, Note_off_c, 1, 62, 0
3, 16384, Note_on_c, 1, 67, 96
3, 17408, Note_off_c, 1, 67, 0
3, 17408, Note_on_c, 1, 66, 96
3, 18432, Note_off_c, 1, 66, 0
3, 18432, Note_on_c, 1, 62, 96
3, 19456, Note_off_c, 1, 62, 0
3, 19456, Note_on_c, 1, 71, 96
3, 20480, Note_off_c, 1, 71, 0
3, 20480, Note_on_c, 1, 67, 96
3, 21504, Note_off_c, 1, 67, 0
3, 21504, Note_on_c, 1, 69, 96
3, 22528, Note_off_c, 1, 69, 0
3, 22528, Note_on_c, 1, 69, 96
3, 23040, Note_off_c, 1, 69, 0
3, 23040, Note_on_c, 1, 71, 96
3, 23552, Note_off_c, 1, 71, 0
3, 23552, Note_on_c, 1, 69, 96
3, 24064, Note_off_c, 1, 69, 0
3, 24064, Note_on_c, 1, 62, 96
3, 24576, Note_off_c, 1, 62, 0
3, 24576, Note_on_c, 1, 62, 96
3, 27648, Note_off_c, 1, 62, 0
3, 27648, Note_on_c, 1, 62, 96
3, 28672, Note_off_c, 1, 62, 0
3, 28672, Note_on_c, 1, 67, 96
3, 29696, Note_off_c, 1, 67, 0
3, 29696, Note_on_c, 1, 67, 96
3, 30720, Note_off_c, 1, 67, 0
3, 30720, Note_on_c, 1, 66, 96
3, 31744, Note_off_c, 1, 66, 0
3, 31744, Note_on_c, 1, 71, 96
3, 32768, Note_off_c, 1, 71, 0
3, 32768, Note_on_c, 1, 69, 96
3, 34816, Note_off_c, 1, 69, 0
3, 34816, Note_on_c, 1, 69, 96
3, 35840, Note_off_c, 1, 69, 0
3, 35840, Note_on_c, 1, 69, 96
3, 36864, Note_off_c, 1, 69, 0
3, 36864, Note_on_c, 1, 67, 96
3, 37888, Note_off_c, 1, 67, 0
3, 37888, Note_on_c, 1, 67, 96
3, 38912, Note_off_c, 1, 67, 0
3, 38912, Note_on_c, 1, 67, 96
3, 39424, Note_off_c, 1, 67, 0
3, 39424, Note_on_c, 1, 69, 96
3, 39936, Note_off_c, 1, 69, 0
3, 39936, Note_on_c, 1, 71, 96
3, 40960, Note_off_c, 1, 71, 0
3, 40960, Note_on_c, 1, 67, 96
3, 44032, Note_off_c, 1, 67, 0
3, 44032, Note_on_c, 1, 64, 96
3, 45056, Note_off_c, 1, 64, 0
3, 45056, Note_on_c, 1, 69, 96
3, 46080, Note_off_c, 1, 69, 0
3, 46080, Note_on_c, 1, 69, 96
3, 47104, Note_off_c, 1, 69, 0
3, 47104, Note_on_c, 1, 69, 96
3, 47616, Note_off_c, 1, 69, 0
3, 47616, Note_on_c, 1, 71, 96
3, 48128, Note_off_c, 1, 71, 0
3, 48128, Note_on_c, 1, 73, 96
3, 49152, Note_off_c, 1, 73, 0
3, 49152, Note_on_c, 1, 69, 96
3, 52224, Note_off_c, 1, 69, 0
3, 52224, Note_on_c, 1, 71, 96
3, 53248, Note_off_c, 1, 71, 0
3, 53248, Note_on_c, 1, 67, 96
3, 54272, Note_off_c, 1, 67, 0
3, 54272, Note_on_c, 1, 71, 96
3, 55296, Note_off_c, 1, 71, 0
3, 55296, Note_on_c, 1, 64, 96
3, 56320, Note_off_c, 1, 64, 0
3, 56320, Note_on_c, 1, 71, 96
3, 57344, Note_off_c, 1, 71, 0
3, 57344, Note_on_c, 1, 71, 96
3, 60416, Note_off_c, 1, 71, 0
3, 60416, Note_on_c, 1, 69, 96
3, 61440, Note_off_c, 1, 69, 0
3, 61440, Note_on_c, 1, 71, 96
3, 61952, Note_off_c, 1, 71, 0
3, 61952, Note_on_c, 1, 69, 96
3, 62464, Note_off_c, 1, 69, 0
3, 62464, Note_on_c, 1, 67, 96
3, 63488, Note_off_c, 1, 67, 0
3, 63488, Note_on_c, 1, 67, 96
3, 64000, Note_off_c, 1, 67, 0
3, 64000, Note_on_c, 1, 66, 96
3, 64256, Note_off_c, 1, 66, 0
3, 64256, Note_on_c, 1, 64, 96
3, 64512, Note_off_c, 1, 64, 0
3, 64512, Note_on_c, 1, 66, 96
3, 65536, Note_off_c, 1, 66, 0
3, 65536, Note_on_c, 1, 62, 96
3, 69632, Note_off_c, 1, 62, 0
3, 69633, End_track
4, 0, Start_track
4, 0, Title_t, "Instrument 3"
4, 3072, Note_on_c, 2, 62, 96
4, 4096, Note_off_c, 2, 62, 0
4, 4096, Note_on_c, 2, 62, 96
4, 5120, Note_off_c, 2, 62, 0
4, 5120, Note_on_c, 2, 66, 96
4, 6144, Note_off_c, 2, 66, 0
4, 6144, Note_on_c, 2, 67, 96
4, 7168, Note_off_c, 2, 67, 0
4, 7168, Note_on_c, 2, 67, 96
4, 7680, Note_off_c, 2, 67, 0
4, 7680, Note_on_c, 2, 62, 96
4, 8192, Note_off_c, 2, 62, 0
4, 8192, Note_on_c, 2, 60, 96
4, 11264, Note_off_c, 2, 60, 0
4, 11264, Note_on_c, 2, 55, 96
4, 12288, Note_off_c, 2, 55, 0
4, 12288, Note_on_c, 2, 62, 96
4, 13312, Note_off_c, 2, 62, 0
4, 13312, Note_on_c, 2, 62, 96
4, 14336, Note_off_c, 2, 62, 0
4, 14336, Note_on_c, 2, 62, 96
4, 15360, Note_off_c, 2, 62, 0
4, 15360, Note_on_c, 2, 62, 96
4, 16384, Note_off_c, 2, 62, 0
4, 16384, Note_on_c, 2, 62, 96
4, 17920, Note_off_c, 2, 62, 0
4, 17920, Note_on_c, 2, 57, 96
4, 18432, Note_off_c, 2, 57, 0
4, 18432, Note_on_c, 2, 59, 96
4, 19456, Note_off_c, 2, 59, 0
4, 19456, Note_on_c, 2, 67, 96
4, 20480, Note_off_c, 2, 67, 0
4, 20480, Note_on_c, 2, 64, 96
4, 21504, Note_off_c, 2, 64, 0
4, 21504, Note_on_c, 2, 64, 96
4, 22528, Note_off_c, 2, 64, 0
4, 22528, Note_on_c, 2, 66, 96
4, 23552, Note_off_c, 2, 66, 0
4, 23552, Note_on_c, 2, 66, 96
4, 24576, Note_off_c, 2, 66, 0
4, 24576, Note_on_c, 2, 67, 96
