0, 0, Header, 1, 5, 1024
1, 0, Start_track
1, 0, SMPTE_offset, 0, 0, 0, 0, 0
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -3, "major"
1, 0, Tempo, 384615
1, 212994, End_track
2, 0, Start_track
2, 0, Unknown_meta_event, 9, 22, 83, 109, 97, 114, 116, 77, 117, 115, 105, 99, 32, 83, 111, 102, 116, 83, 121, 110, 116, 104, 32, 49
2, 0, Title_t, "Instrument 1"
2, 0, Control_c, 0, 7, 101
2, 0, Control_c, 0, 10, 64
2, 0, Note_on_c, 0, 63, 96
2, 2048, Note_off_c, 0, 63, 0
2, 2048, Note_on_c, 0, 67, 96
2, 4096, Note_off_c, 0, 67, 0
2, 4096, Note_on_c, 0, 70, 96
2, 7168, Note_off_c, 0, 70, 0
2, 7168, Note_on_c, 0, 70, 96
2, 8192, Note_off_c, 0, 70, 0
2, 8192, Note_on_c, 0, 70, 96
2, 10240, Note_off_c, 0, 70, 0
2, 10240, Note_on_c, 0, 70, 96
2, 12288, Note_off_c, 0, 70, 0
2, 12288, Note_on_c, 0, 72, 96
2, 16384, Note_off_c, 0, 72, 0
2, 16384, Note_on_c, 0, 70, 96
2, 20480, Note_off_c, 0, 70, 0
2, 22528, Note_on_c, 0, 70, 96
2, 24576, Note_off_c, 0, 70, 0
2, 24576, Note_on_c, 0, 75, 96
2, 26624, Note_off_c, 0, 75, 0
2, 26624, Note_on_c, 0, 70, 96
2, 28672, Note_off_c, 0, 70, 0
2, 28672, Note_on_c, 0, 75, 96
2, 29696, Note_off_c, 0, 75, 0
2, 29696, Note_on_c, 0, 77, 96
2, 30720, Note_off_c, 0, 77, 0
2, 30720, Note_on_c, 0, 79, 96
2, 32768, Note_off_c, 0, 79, 0
2, 32768, Note_on_c, 0, 77, 96
2, 34816, Note_off_c, 0, 77, 0
2, 34816, Note_on_c, 0, 75, 96
2, 36864, Note_off_c, 0, 75, 0
2, 36864, Note_on_c, 0, 74, 96
2, 38912, Note_off_c, 0, 74, 0
2, 38912, Note_on_c, 0, 72, 96
2, 40960, Note_off_c, 0, 72, 0
2, 40960, Note_on_c, 0, 70, 96
2, 45056, Note_off_c, 0, 70, 0
2, 47104, Note_on_c, 0, 70, 96
2, 49152, Note_off_c, 0, 70, 0
2, 49152, Note_on_c, 0, 75, 96
2, 51200, Note_off_c, 0, 75, 0
2, 51200, Note_on_c, 0, 70, 96
2, 53248, Note_off_c, 0, 70, 0
2, 53248, Note_on_c, 0, 72, 96
2, 55296, Note_off_c, 0, 72, 0
2, 55296, Note_on_c, 0, 67, 96
2, 57344, Note_off_c, 0, 67, 0
2, 57344, Note_on_c, 0, 68, 96
2, 58368, Note_off_c, 0, 68, 0
2, 58368, Note_on_c, 0, 67, 96
2, 59392, Note_off_c, 0, 67, 0
2, 59392, Note_on_c, 0, 65, 96
2, 61440, Note_off_c, 0, 65, 0
2, 61440, Note_on_c, 0, 63, 96
2, 65536, Note_off_c, 0, 63, 0
2, 65536, Note_on_c, 0, 63, 96
2, 67584, Note_off_c, 0, 63, 0
2, 67584, Note_on_c, 0, 67, 96
2, 69632, Note_off_c, 0, 67, 0
