0, 0, Header, 1, 5, 1024
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 2, "minor"
1, 0, Tempo, 714285
1, 32768, End_track
2, 0, Start_track
2, 0, Unknown_meta_event, 9, 22, 83, 109, 97, 114, 116, 77, 117, 115, 105, 99, 32, 83, 111, 102, 116, 83, 121, 110, 116, 104, 32, 49
2, 0, Title_t, "Instrument 1"
2, 0, Control_c, 0, 7, 101
2, 0, Control_c, 0, 10, 64
2, 0, Note_on_c, 0, 71, 96
2, 1024, Note_off_c, 0, 71, 0
2, 1024, Note_on_c, 0, 71, 96
2, 2048, Note_off_c, 0, 71, 0
2, 2048, Note_on_c, 0, 69, 96
2, 3072, Note_off_c, 0, 69, 0
2, 3072, Note_on_c, 0, 74, 96
2, 4096, Note_off_c, 0, 74, 0
2, 4096, Note_on_c, 0, 73, 96
2, 4608, Note_off_c, 0, 73, 0
2, 4608, Note_on_c, 0, 71, 96
2, 5120, Note_off_c, 0, 71, 0
2, 5120, Note_on_c, 0, 73, 96
2, 6144, Note_off_c, 0, 73, 0
2, 6144, Note_on_c, 0, 71, 96
2, 8192, Note_off_c, 0, 71, 0
2, 8192, Note_on_c, 0, 71, 96
2, 8704, Note_off_c, 0, 71, 0
2, 8704, Note_on_c, 0, 73, 96
2, 9216, Note_off_c, 0, 73, 0
2, 9216, Note_on_c, 0, 74, 96
2, 10240, Note_off_c, 0, 74, 0
2, 10240, Note_on_c, 0, 76, 96
2, 11264, Note_off_c, 0, 76, 0
2, 11264, Note_on_c, 0, 74, 96
2, 12288, Note_off_c, 0, 74, 0
2, 12288, Note_on_c, 0, 76, 96
2, 13312, Note_off_c, 0, 76, 0
2, 13312, Note_on_c, 0, 78, 96
2, 14336, Note_off_c, 0, 78, 0
2, 14336, Note_on_c, 0, 74, 96
2, 16384, Note_off_c, 0, 74, 0
2, 16384, Note_on_c, 0, 74, 96
2, 17408, Note_off_c, 0, 74, 0
2, 17408, Note_on_c, 0, 76, 96
2, 18432, Note_off_c, 0, 76, 0
2, 18432, Note_on_c, 0, 78, 96
2, 18944, Note_off_c, 0, 78, 0
2, 18944, Note_on_c, 0, 76, 96
2, 19456, Note_off_c, 0, 76, 0
2, 19456, Note_on_c, 0, 74, 96
2, 20480, Note_off_c, 0, 74, 0
2, 20480, Note_on_c, 0, 76, 96
2, 20992, Note_off_c, 0, 76, 0
2, 20992, Note_on_c, 0, 74, 96
2, 21504, Note_off_c, 0, 74, 0
2, 21504, Note_on_c, 0, 73, 96
2, 22528, Note_off_c, 0, 73, 0
2, 22528, Note_on_c, 0, 71, 96
2, 24576, Note_off_c, 0, 71, 0
2, 24576, Note_on_c, 0, 71, 96
2, 25600, Note_off_c, 0, 71, 0
2, 25600, Note_on_c, 0, 71, 96
2, 26624, Note_off_c, 0, 71, 0
2, 26624, Note_on_c, 0, 69, 96
2, 27648, Note_off_c, 0, 69, 0
2, 27648, Note_on_c, 0, 74, 96
2, 28672, Note_off_c, 0, 74, 0
2, 28672, Note_on_c, 0, 73, 96
2, 29184, Note_off_c, 0, 73, 0
2, 29184, Note_on_c, 0, 71, 96
